540384     81501     3906231085180COGOLDEN GATE GAS - 29TH RD     399 29TH RD                   GRAND JUNCTION 7758503010 0000      0000           540384        0810          202406033.76902.65470.25020.28050.02143.50400.5622R0.26500000000000000000000000000
540100     81230     3854471069273COMaverik Gunnison 623          15 N Main St                  Gunnison       8017029856 0000     U0089           540100        0835          202406033.43902.57360.25020.28050.12303.17400.2117R0.26500000000000000000000000000
524934     80022     3987041048851CO7-11 37570                    8836 E 96th Ave               Henderson      3032874068 0000      0000           524934        0800          202405303.63902.53560.25020.28050.02593.37400.5468R0.26500000000000000000000000000
516655     806429219 4008011046539COLove's #377                   201 East Bison Hwy            Hudson         3035369900I0076      0000       31  516655        0800          202406034.18902.46670.25020.28050.05152.74391.1401R0.26500000000000000000000000000
521434     805378739 4036261049843COPetro Johnstown               2842 SE Frontage Rd           Johnstown      9706672069 0000     I0025           521434        0800 254      202406033.53902.46670.25020.28050.05252.81490.4891R0.26500000000000000000000000000
546591     81052     3809701026191COT/A Express Lamar             708 N Main St                 Lamar          7196912282 0000     U0385           546591        0525          202406033.56902.36410.25020.28050.09822.69800.5760R0.26500000000000000000000000000
516717     810522233 3809551026200COLove's #023                   605 N Main St                 Lamar          7193365202 0000     U0287           516717        0525          202406033.54902.36410.25020.28050.13852.72830.5157R0.26500000000000000000000000000
514592     80828     3927051037061COT/A - Limon                   I-70 Exit 359 Hwy 24          Limon          7197752811I0070      0000      359  514592        0800          202406033.59902.46670.25020.28050.06852.77090.5331R0.26500000000000000000000000000
231048     808289334 3927551037090COFlying J #621                 2495 Williams Ave             Limon          7197759682I0070      0000      359  231048        0800          202406033.59902.46670.25020.28050.06852.78090.5331R0.26500000000000000000000000000
541764     80603     4000011047219CO7-ELEVEN #38485               11234 E 168TH AVE             LOCHBUIE       9703245650 0000      0000           541764        0800          202406023.59902.46670.25020.28050.03223.33400.5694R0.26500000000000000000000000000
541110     805049565 4016191049770CO7-11 #34210                   11099 E I-25 Frontage Rd      Longmont       9707371090 0000     I0025           541110        0800          202406033.08902.46670.25020.28050.01702.82400.0916R0.26500000000000000000000000000
501539     805049543 4016081049826COLongmont Truckstop            3851 State Hwy 119            Longmont       3037769396 0000     I0025           501539        0800 240      202406032.99902.46670.25020.28050.01752.73400.0159R0.26500000000000000000000000000
502219     80504     4015991049799COCircle K #2709846             10963 W I25 Frontage Rd       Longmont       3036780204 0000     I0025           502219        0800 240      202406033.14902.46670.25020.28050.06312.88400.0885R0.26500000000000000000000000000
548407     80542     4020411049865COQUIK TRIP #4227               3571 HIGHLAND DR              MEAD           9707218105 0000      0000           548407        0800          202406033.08902.46670.25020.28050.03402.79400.0576R0.26500000000000000000000000000
541998     81401     3848851078880COMAVERIK MONTROSE 616          1140 N TOWNSEND AVE           MONTROSE       9703234243 0000      0000           541998        0810          202406033.42902.65470.25020.28050.08823.16400.1554R0.26500000000000000000000000000
543181     814015915 3849131078912COMontrose Travel Center        1440 N Townsend Ave           Montrose       9704629047U0050      0000           543181        0810          202406023.45902.65470.25020.28050.07253.19400.2011R0.26500000000000000000000000000
519259     814013833 3848811078565COBlairs Conoco Truck Stop       2127 E Main ST               Montrose       9702499430U0050      0000           519259        0810          202405303.59902.73210.25020.28050.03683.33400.2994R0.26500000000000000000000000000
548167     80921     390559-1048559COQUIK TRIP #4299               1525 W BABIST RD              MONUMENT       7194078008 0000      0000           548167        0796          202406033.14902.53730.25020.28050.06632.85400.0147R0.26500000000000000000000000000
527264     801327444 3905531048537COPilot TC #1110                15455 Terrazzo Dr             Monument       7194877555 0000     I0025           527264        0803 158      202406033.59902.47180.25020.28050.08002.74750.5165R0.26500000000000000000000000000
522101     81526     3915721083004COPWI 535 Conoco                1040 IH-70                    Palisade       9704647275I0070      0000       47  522101        0800          202406033.39902.46670.25020.28050.24163.13400.1600R0.26500000000000000000000000000
527163     815268744 3911571083599COGolden Gate - Palisade        780 37 3/10 Rd                Palisade       7758503040I0070      0000       42  527163        0810          202405303.71902.73210.25020.28050.02633.45400.4562R0.26500000000000000000000000000
547410     81635     3945081080504COLove's #826                   100 Cardinal Way              Parachute      9702859200I0070      0000       75  547410        0800          202406033.88902.46670.25020.28050.22502.91740.6666R0.26500000000000000000000000000
543180     81635     3945671080531COGOOD 2 GO #702                200 COUNTY RD 215             PARACHUTE      9704629047 0000      0000           543180        0810          202406023.50902.65470.25020.28050.03933.24400.2843R0.26500000000000000000000000000
502963     81004     3801101047471COTotal Petroleum 2884          8950 S I-25                   Pueblo         7196763367 0000     I0025           502963        0803  74      202405313.79902.49050.25020.28050.01253.53400.7653R0.26500000000000000000000000000
502957     81008     3830841046222COTotal Petroleum 2733          601 W Hwy 50                  Pueblo         7195459709 0000     I0025           502957        0803 101      202406033.39902.47180.25020.28050.02253.13400.3740R0.26500000000000000000000000000
517411     810082177 3833751046238COLove's #226                   6470 N Elizabeth St           Pueblo         7192531338 0000     I0025           517411        0803 104      202406033.58902.47180.25020.28050.08002.77750.5065R0.26500000000000000000000000000
520788     81650     3952251077782COKum & Go #4923                365 S 7th St                  Rifle          9706255045I0070      0000       90  520788        0810          202406023.49902.65470.25020.28050.03623.23400.3136R0.26500000000000000000000000000
529677     808349302 3929661028743COSeibert Travel Plaza          17507 State Hwy 59            Seibert        9706642484I0070      0000      405  529677        0800          202406023.49902.46670.25020.28050.04503.23400.4566R0.26500000000000000000000000000
540382               3954811076106COGolden Gate Gas - Silt        River Frontage Rd             Silt           7758503010I0070      0000       97  540382        0810          202406033.49902.65470.25020.28050.05203.23400.3136R0.26500000000000000000000000000
520633     81073     3738461026156COSpringfield Truck Stop        27080 Hwy 287                 Springfield    7195236977 0000     U0287           520633        0585          202406023.59902.47350.25020.28050.03253.33400.5623R0.26500000000000000000000000000
501286     807518430 4061911031867COTotal Quick Mart              21804 Us Highway 6            Sterling       9705220307I0076      0000     125A  501286        0475          202405303.54902.46140.25020.28050.01503.28400.5419R0.26500000000000000000000000000
502888     80751     4061841031824COAmpride                       20974 Us 6                    Sterling       9705222858U0006      0000           502888        0475          202406033.64902.38700.25020.28050.02113.38400.7102R0.26500000000000000000000000000
504870     81334     3719991087020COUte Mountain Travel Cente     1 Mike Wash Rd                Towaoc         9705655364U0160      0000           504870        0614          202406023.92902.69970.25020.28050.03683.66400.6986R0.26500000000000000000000000000
522572     81089     3765351047938COT/A Express 649               455 US  Hwy 85 87             Walsenburg     7197385733 0000     I0025           522572        0796  52      202406034.29902.53730.25020.28050.14282.91581.0882R0.26500000000000000000000000000
542522     81089     3761691047573COLove's #660                   99800 Ih 25                   Walsenburg     7197382141 0000     I0025           542522        0796  49      202406034.28902.53730.25020.28050.14282.90581.0782R0.26500000000000000000000000000
521975     80137     3974181046033COPWI 525 Shell                 1695 N Watkins Rd             Watkins        3032920500I0070      0000      295  521975        0800          202406033.15902.46670.25020.28050.05492.89400.1067R0.26500000000000000000000000000
514469     800332448 3977841051353COT/A - Denver West             12151 W. 44th Ave.            Wheat Ridge    3034238250I0070      0000      266  514469        0800          202406033.49902.46670.25020.28050.03552.76790.4661R0.26500000000000000000000000000
504911     80654     4024511040558COStub's Gas and Oil            16740 Hwy 39                  Wiggins        9704837301I0076      0000       66  504911        0800          202406033.55902.46670.25020.28050.06193.29400.4997R0.26500000000000000000000000000
501746     80759     4011851027165COCRVS #5                       600 E 8th Ave                 Yuma           9708485479U0034      0000           501746        0475          202406013.64902.38660.25020.28050.04103.38400.6907R0.26500000000000000000000000000
514437     064056508 412969 727637CTT/A - New Haven               3 E Industrial Rd             Branford       2034810301 0000     I0095           514437        0100  56      202406034.79902.45470.25020.49200.04102.74591.5611R0.49200000000000000000000000000
544976      6607     411754 731590CTHOLISTER AVE BRIDGEPORT       40 HOLLISTER AVE              BRIDGEPORT     8604282233 0000      0000           544976        0100          202406033.75902.45470.25020.49200.06313.26700.4990R0.49200000000000000000000000000
521436     068104123 414116 734121CT#726 Global                   110 Newtown Rd                Danbury        2037981732I0084      0000        8  521436        0100          202406033.79902.45470.25020.49200.02813.30700.6021R0.49200000000000000000000000000
521107     06820     410788 734713CT#839 Alltown Darien           I-95 SB                       Darien         2036562939 0000     I0095           521107        0100  11      202406034.29902.45470.25020.49200.02963.80701.0725R0.49200000000000000000000000000
520272     06820     410788 734713CT#838 Darien I-95              I-95 NB                       Darien         2036562059 0000     I0095           520272        0100  11      202406034.29902.45470.25020.49200.02963.80701.0725R0.49200000000000000000000000000
529163      6241     416813 719125CTDAYVILLE MOBIL                599 HARTFORD TNPKE            DAYVILLE       8607747113 0000      0000           529163        0073          202405293.89902.51010.25020.49200.04303.40700.6037R0.49200000000000000000000000000
547872     06026     419298 727115CTPride Travel Center           122 Rainbow Rd                East Granby    8604133444S0020      0000           547872        0100          202406033.89902.45470.25020.49200.13202.88690.5701R0.49200000000000000000000000000
548345      6088     419117 726307CTCUMBERLAND FARMS #4783        9 S MAIN ST                   EAST WINDSOR   8606230016 0000      0000           548345        0073          202406014.28902.46580.25020.49200.06633.79701.0147R0.49200000000000000000000000000
547870     06120     417855 726538CTPride Travel Center           10 Jennings Rd                Hartford       4137376992 0000     I0091           547870        0100  33      202406033.85902.45470.25020.49200.13202.88690.5301R0.49200000000000000000000000000
543989      6114     417369 726623CTHARTFORD GAS                  131 BRAINARD RD               HARTFORD       8602787044 0000      0000           543989        0073          202406033.79902.46230.25020.49200.06313.30700.5314R0.49200000000000000000000000000
544171      6114     417349 726609CTSAMS FOOD STORE #1174         110 BRAINARD RD               HARTFORD       8605480445 0000      0000           544171        0073          202406033.79902.46230.25020.49200.02143.30700.5731R0.49200000000000000000000000000
541014      6443     412731 725960CTMADISON ALLTOWN MOBIL #835    RT I 95 WESTBOUND EX          MADISON        2032450073 0000      0000           541014        0100          202406014.23902.45940.25020.49200.02993.74701.0075R0.49200000000000000000000000000
518261     06460     412464 730094CTAlliance Energy #833          I-95 Westbound                Milford        2038740573 0000     I0095           518261        0100  40      202406014.09902.45940.25020.49200.01223.60700.8974R0.49200000000000000000000000000
516139     064608626 412367 730242CTPilot TC #255                 433 Old Gate Lane             Milford        2038761266 0000     I0095           516139        0073  40      202406034.45902.46230.25020.49200.05952.75201.1950R0.49200000000000000000000000000
541015     06460     412467 730102CT#832 Allentown Milford        I-95 Connecticut Turnpike     Milford        2038740257 0000     I0095           541015        0100  40      202406034.09902.45470.25020.49200.02363.60700.9021R0.49200000000000000000000000000
542777      6460     412357 730257CTMILFORD CITGO #196            365 OLD GATE LN               MILFORD        2030000000 0000      0000           542777        0100          202406033.75902.45470.25020.49200.02413.26700.5380R0.49200000000000000000000000000
525026      6513     413238 728881CTBERKSHIRE ENERGY DEPOT LLC    164 MIDDLETOWN AVE            NEW HAVEN      2034979017 0000      0000           525026        0100          202406033.84902.45470.25020.49200.02143.35700.6307R0.49200000000000000000000000000
525111      6473     413504 728706CTDIESEL EXPRESS                11 UNIVERSAL DRIVE            NORTH HAVEN    2038916324 0000      0000           525111        0100          202406033.84902.45470.25020.49200.02233.35700.6298R0.49200000000000000000000000000
516876     063591406 414423 718012CTPilot TC #882                 273 Clarks Falls Rd           North Stoningto8605992020 0000     I0095           516876        0073  93      202406034.45902.46230.25020.49200.07802.77171.1753R0.49200000000000000000000000000
502677     063742013 416639 719128CTZanco Shell                   56 Lathrop Rd.                Plainfield     8605640569 0000     I0395           502677        0175  87      202406034.69902.46640.25020.49200.02624.20701.4642R0.49200000000000000000000000000
514559     06479     415638 729099CTT/A - Southington             1875 Meriden Waterbury Tpke   Plantsville    8606210106I0084      0000       28  514559        0100          202406034.99902.45470.25020.49200.05502.78991.7471R0.49200000000000000000000000000
547462     060742427 418333 726049CTPride TC South Windsor        1049 John Fitch Blvd          South Windsor  4135698907 0000     U0005           547462        0100          202406033.99902.45470.25020.49200.13203.50700.6701R0.49200000000000000000000000000
514511     062792415 419213 722601CTT/A - Willington              327 Ruby Road                 Willington     8606840499I0084      0000       71  514511        0100          202406034.99902.45470.25020.49200.06992.77481.7322R0.49200000000000000000000000000
545350     06279     419257 722594CTLove's #646                   3 Polster Rd                  Willington     8604581016I0084      0000       71  545350        0100          202406034.74902.45470.25020.49200.06992.73481.4822R0.49200000000000000000000000000
545641     199334609 387008 755898DE7 ELEVEN #41263               20494 Sussex Hwy              Bridgeville    3025796019 0000     U0013           545641        0243          202406033.69902.54320.25020.22000.05153.47900.6341R0.22000000000000000000000000000
527283     199334469 387228 755901DERoyal Farms #109              18657 Sussex Hwy              Bridgeville    3023377503 0000     U0013           527283        0194          202405293.99902.59930.25020.25430.01703.77900.8952R0.22000000000000000000000000000
504082     19943     389832 755675DEShore Stop #288               12984 S Dupont Hwy            Felton                    0000     U0013           504082        0194          202406013.95902.56580.25020.25440.03673.73900.8519R0.22000000000000000000000000000
527285     19950     388052 755833DEROYAL FARMS #120              2 Schultz Rd                  Greenwood      3028156300 0000      0000           527285        0243          202405283.99902.58720.25020.25500.06313.77900.8435R0.22000000000000000000000000000
519683     199506075 388042 755861DEShore Stop #802               12712 Sussex Hwy.             Greenwood      3023495187 0000     U0013           519683        0194          202405313.97902.62620.25020.25510.03503.75900.8124R0.22000000000000000000000000000
527288     199564428 385545 755558DEROYAL FARMS #171              30983 Sussex Hwy              Laurel         3028755135 0000     U0013           527288        0194          202405313.89902.62620.25020.22000.02633.67900.8026R0.22000000000000000000000000000
522223     197099099 394379 757526DE301 Travel Plaza              921 Middletown Warwick Rd     Middletown     3023764301 0000     U0301           522223        0243          202406033.83902.54320.25020.25380.01753.61900.7743R0.22000000000000000000000000000
541596     19709     394230 757645DESUN GAS & DIESEL              1228 MIDDLETOWN WARWICK RD    MIDDLETOWN     3023768200 0000      0000           541596        0243          202406023.44902.54320.25020.25360.03173.22900.3699R0.22000000000000000000000000000
545252     19720     396894 755836DEQUARLES #4422 - NEW CASTLE    1500 MATASSINO RD             NEW CASTLE     8774443835 0000      0000           545252        0243          202406033.99902.54320.25020.25360.02233.77900.9294R0.22000000000000000000000000000
504016     19720     397189 755376DEChristiana Truck Stop         520 Terminal Ave              New Castle     3026526112 0000     I0495           504016        0243  9A      202406033.85902.54320.25020.25370.01253.63900.7993R0.22000000000000000000000000000
502653     197204149 396549 756156DEDelaware Truck Plaza          194 S. Dupont Hwy             New Castle     3023220978 0000     U0013           502653        0243          202406033.63902.54320.25020.25370.01253.41900.5793R0.22000000000000000000000000000
525178     19702     396628 756903DE7-11 NEWARK  #40122           520 Jfk Memorial Hwy          Newark         3022660230 0000     I0095           525178        0160   2      202406033.95902.42220.25020.25260.04702.73170.9870R0.22000000000000000000000000000
545128     19973     386540 755939DE7-ELEVEN #41578               23643 Sussex Hwy              Seaford        3023819412 0000     U0113           545128        0243          202406013.95902.54790.25020.22000.05283.73900.8881R0.22000000000000000000000000000
516039     32234     302829 819837FLPilot TC #87                  1050 Us 301 S                 Baldwin        9042664238I0010      0000      343  516039        0075          202406033.95902.56270.25020.39470.04502.83790.7064R0.39470000000000000000000000000
514482     32234     302833 819835FLT/A - Jacksonville I-10       1024 Us 301 S                 Baldwin                  I0010      0000      343  514482        0075          202406033.97902.56270.25020.39470.04752.83040.7239R0.39470000000000000000000000000
513168     338308924 279158 817185FLCircle K #7321                7695 FL-60                    Bartow         8635371508S0060      0000           513168        0225          202406033.79902.52300.25020.39470.06313.40430.5680R0.39470000000000000000000000000
527586     33830     279163 817182FLPilot TC #1128                7900 Fl-60                    Bartow         8635371000S0060      0000           527586        0140          202406033.79902.57440.25020.39470.07002.87460.5097R0.39470000000000000000000000000
543847     341356205 263320 817539FLRebel #841                    12030 Bonita Beach Rd Se      Bonita Springs 2393013726 0000     I0075           543847        0225 116      202406033.75902.52300.25020.39470.02503.36430.5661R0.39470000000000000000000000000
776399     33426     265295 800757FLPAC-98509                     319 INDUSTRIAL AVENUE         BOYNTON BEACH             0000      0000           776399        0075          202405304.06702.66870.25020.39470.02593.67230.7275R0.39470000000000000000000000000
544671     34203     274297 825462FL7-ELEVEN #41712               1515 63rd Ave E               Bradenton                 0000     U0041           544671        0225          202405294.07902.56810.25020.39470.03623.68430.8298R0.39470000000000000000000000000
505015     34208     274925 824808FLCircle K #1686                6410 Highway 64 East          Bradenton      9417473554 0000     I0075           505015        0225 220      202406033.69902.52300.25020.39470.06313.30430.4680R0.39470000000000000000000000000
522441     320082464 299525 828655FLS & S Food Stores #47         5595 US Hwy 27                Branford       3869352620 0000     U0027           522441        0075          202406033.79902.56270.25020.39470.02113.40430.5703R0.39470000000000000000000000000
544099     34602     285241 822387FL7-ELEVEN #38986               6251 LA ROSE RD               BROOKSVILLE    3525344311 0000      0000           544099        0225          202406033.79902.52300.25020.39470.06313.40430.5680R0.39470000000000000000000000000
544454     346027503 285227 822342FLRACETRAC #2587                30480 Cortez Blvd             Brooksville    3527995158 0000     I0075           544454        0225 301      202406033.79902.52300.25020.39470.06003.40430.5711R0.39470000000000000000000000000
521990     346017900 285230 823038FLSpeedway #6530                26260 Cortez Blvd             Brooksville    3527549815U0098      0000           521990        0225          202406033.79902.52300.25020.39470.05632.80950.5748R0.39470000000000000000000000000
526556     335138387 286681 821473FLLove's #708                   2615 W C 48                   Bushnell       3527931019 0000     I0075           526556        0225 314      202406033.49902.52300.25020.39470.06502.79820.2661R0.39470000000000000000000000000
541242     32011     305702 818356FLJOURNEY 2                     542621 US HWY 1               CALLAHAN       9042591999 0000      0000           541242        0075          202406033.79902.56270.25020.39470.02903.40430.5624R0.39470000000000000000000000000
544777     326261108 294863 828594FLCircle K #2709087             803 N Main St                 Chiefland      3524931992 0000     I0095           544777        0075 362      202406033.77902.56270.25020.39470.06313.38430.5083R0.39470000000000000000000000000
521988     33762     278862 827015FLSpeedway #6880                12550 49th St N               Clearwater     7275560111 0000     I0275           521988        0225          202406033.78902.52300.25020.39470.03802.79120.5831R0.39470000000000000000000000000
516040     329263215 283596 807930FLOne9 #88                      4455 King St                  Cocoa          3216390346 0000     I0095           516040        0143 201      202406033.55902.58790.25020.39470.07503.16430.2512R0.39470000000000000000000000000
231985     32926     283760 808021FLPilot TC #1096                1101 Friday Rd                Cocoa          3214333150 0000     I0095           231985        0143 202      202406033.89902.58790.25020.39470.07502.91310.5912R0.39470000000000000000000000000
517783     32431     307487 853835FLLove's #453                   2510 Highway 231              Cottondale     8503522041I0010      0000      130  517783        0020          202406033.63902.50240.25020.39470.05752.77010.4342R0.39470000000000000000000000000
523206     33897     282254 816485FLLove's #627                   45000 Hwy 27                  Davenport      8634203623I0004      0000       55  523206        0140          202406033.68902.57440.25020.39470.07502.85960.3947R0.39470000000000000000000000000
542162     33897     283110 816676FLRacetrac #2560                45119 US -27                  Davenport      7704317600I0004      0000       55  542162        0140          202406033.67902.57440.25020.39470.06003.28430.3997R0.39470000000000000000000000000
517185     333141308 260874 802093FLFlorida 595 Truck Stop        2801 Burris Rd                Davie          9543279331 0000     I0595           517185        0064          202406033.96902.56740.25020.39470.01003.55430.7467R0.39470000000000000000000000000
516041     342222633 275269 825129FLOne9 #89                      1526 51st Ave E               Ellenton       9417296288 0000     I0075           516041        0225 224      202406033.59902.52300.25020.39470.09003.20430.3411R0.39470000000000000000000000000
501410     33332     260633 804337FLSavit's Daniel Travel Ctr     4690 Us 27                    Fort Lauderdale9544340660 0000     I0075           501410        0095 354      202406033.99902.56620.25020.39470.01253.60430.7754R0.39470000000000000000000000000
519129     333011117 261244 801375FLMiccosukee Service Plaza      47801 West St Rd 84           Fort Lauderdale9542179942 0000     I0095           519129        0095  25      202406023.99902.56620.25020.39470.02093.60430.7670R0.39470000000000000000000000000
541980     33905     266571 818035FL7-ELEVEN #38835               5951 ENTERPRISE PKWY          FORT MEYERS    2392095644 0000      0000           541980        0225          202406033.89902.52300.25020.39470.06373.50430.6674R0.39470000000000000000000000000
516220     339054419 266557 818023FLPilot TC #352                 6050 Plaza Dr                 Fort Myers     2396936868 0000     I0075           516220        0225 139      202406033.74902.52300.25020.39470.10752.86070.4736R0.39470000000000000000000000000
542573     339122507 264937 818127FLRacetrac #2323                16371 Lee Rd                  Fort Myers     7704317600I0004      0000       55  542573        0225          202406033.79902.52300.25020.39470.06003.40430.5711R0.39470000000000000000000000000
520929     34945     274460 803993FLLove's #467                   200 S Kings Hwy               Fort Pierce    7724890363 0000     I0095           520929        0095 131      202406033.58902.56620.25020.39470.09502.87140.2829R0.39470000000000000000000000000
516824     349452604 274133 803975FLLove's #415                   7150 Okeechobee Rd            Fort Pierce    7724608347 0000     I0095           516824        0095 129      202406033.58902.56620.25020.39470.09502.87140.2829R0.39470000000000000000000000000
231813     349453443 274487 803988FLFlying J #622                 100 N Kings Hwy               Fort Pierce    7724610091 0000     I0095           231813        0095131B      202406033.59902.56620.25020.39470.09502.89140.2929R0.39470000000000000000000000000
516042     349452723 274128 803996FLPilot TC #90                  7300 Okeechobee Rd            Fort Pierce    7724600611 0000     I0095           516042        0095 129      202406033.59902.56620.25020.39470.09502.89140.2929R0.39470000000000000000000000000
780648     33335     260858 801287FLCFN-4979                      3141 SE 14TH AVE              FT LAUDERDALE             0000      0000           780648        0095          202406033.94402.56620.25020.39470.06313.54930.6698R0.39470000000000000000000000000
513831     32040     302633 821623FLCitgo Glen #400               S County Road 125             Glen Saint Mary3862595354I0010      0000      333  513831        0075          202406033.79902.56270.25020.39470.05203.40430.5394R0.39470000000000000000000000000
517493     33845     281182 816391FLPilot TC #471                 35647 US -27                  Haines City    8634213571I0004      0000       55  517493        0140          202406033.69902.57440.25020.39470.07502.87960.4047R0.39470000000000000000000000000
523884     32640     295827 820886FLLove's #620                   5615 SE US Hwy 301            Hawthorne      3524810170 0000     U0301           523884        0140          202406033.88902.57440.25020.39470.07002.85460.5997R0.39470000000000000000000000000
545953     330183701 258972 803787FLTrinity Petro Hialeah         13899 W Okeechobee Rd         Hialeah        3056985593 0000     I0075           545953        0064   2      202406033.79902.56740.25020.39470.06003.40430.5267R0.39470000000000000000000000000
541322     33018     259004 803682FLENERGY SUPPLY INC             10350 NW 142ND STREE          HIALEAH        7863471519 0000      0000           541322        0095          202406013.98002.57270.25020.39470.02683.58530.7356R0.39470000000000000000000000000
544739     33016     258565 803247FLPALMETTO TRUCK PLAZA          9010 W OKEECHOBEE RD          HIALEAH GARDENS7866441999 0000      0000           544739        0095          202406033.67902.56620.25020.39470.02503.28430.4429R0.39470000000000000000000000000
541202     33031     255360 804998FLEXPREZO #104                  24791 SW 177 AVE              HOMESTEAD      3052467880 0000      0000           541202        0095          202406023.69902.56620.25020.39470.03173.30430.4562R0.39470000000000000000000000000
546582     346674313 283985 826598FLRACETRAC #2387                16640 US -19                  Hudson                    0000      0000           546582        0225          202406033.79902.52300.25020.39470.06003.40430.5711R0.39470000000000000000000000000
516043     32259     300666 814944FLPilot TC #91                  1625 Cr-210                   Jacksonville   9048263618 0000     I0095           516043        0075 329      202406033.75902.56270.25020.39470.04502.83790.5064R0.39470000000000000000000000000
513162     32226     304102 815661FLKangaroo Express #1270        10100 Granite Pl              Jacksonville   9047573075 0000     S0105           513162        0075          202406033.48902.56270.25020.39470.05083.09430.2306R0.39470000000000000000000000000
505812     322201762 303141 818511FLKangaroo Express #6032        11325 W. Beaver St            Jacksonville   9047831225I0010      0000      351  505812        0075          202406033.73902.56270.25020.39470.05083.34430.4806R0.39470000000000000000000000000
519993     32254     303190 817333FLFIRST COAST ENERGY-STORE #1031532 CASSAT AVE                JACKSONVILLE   9047831400 0000      0000           519993        0075          202406033.69902.56270.25020.39470.02273.30430.4687R0.39470000000000000000000000000
522346     32218     305175 816348FLLove's #603                   400 Pecan Park Road           Jacksonville   9046961463 0000     I0095           522346        0075 366      202406033.67902.56270.25020.39470.04502.81790.4264R0.39470000000000000000000000000
523539     32220     303716 817644FLPilot TC #1047                4075 Jones Branch Rd          Jacksonville   9047867844 0000     I0295           523539        0075  25      202406033.69902.56270.25020.39470.04502.83790.4464R0.39470000000000000000000000000
545560     32219     303727 817580FLRacetrac #2605                6635 Pritchard Rd             Jacksonville   7704317600 0000     I0295           545560        0075  25      202406033.65902.56270.25020.39470.06003.26430.3914R0.39470000000000000000000000000
546532     32218     304608 816753FLLove's #828                   12921 Duval Rd                Jacksonville   9043303011 0000     I0295           546532        0075  33      202406033.57902.56270.25020.39470.04502.81790.3264R0.39470000000000000000000000000
528259     32226     304128 815717FLOne9 Mr. Fuel #1149           3515 Zoo Pkwy                 Jacksonville   9046969566 0000     I0295           528259        0075  41      202406033.49902.56270.25020.39470.05003.10430.2414R0.39470000000000000000000000000
506074     322193394 303725 817646FLKangaroo Express #6293        4129 Sportsman Club Rd        Jacksonville   9047831866 0000     I0295           506074        0075  25      202406033.59902.56270.25020.39470.06313.20430.3283R0.39470000000000000000000000000
510804     322542225 303360 817518FLSprint                        1001 Lane Ave N               Jacksonville   9047831469 0000     I0295           510804        0075  22      202406033.69902.56270.25020.39470.05083.30430.4406R0.39470000000000000000000000000
514483     322592011 300662 814951FLT/A - Jacksonville South      1650 County Road 210 W        Jacksonville   9048293946 0000     I0095           514483        0075 329      202406033.76902.56270.25020.39470.04502.85790.5164R0.39470000000000000000000000000
541749     322344636 302908 819865FLLove's #761                   17110 Brandy Branch Rd        Jacksonville   9043803379I0010      0000      343  541749        0075          202406033.94902.56270.25020.39470.04502.81790.6964R0.39470000000000000000000000000
521834     32052     305163 830591FLPilot TC #500                 8067 State Rd 6 West          Jasper         3866381635 0000     I0075           521834        0010 460      202406033.79902.46040.25020.39470.09252.78310.6012R0.39470000000000000000000000000
546833     320523749 304459 829339FLOne9 #1403                    6723 US -129                  Jasper         3867921898 0000     I0075           546833        0010 451      202406033.53902.46040.25020.39470.09253.14430.3412R0.39470000000000000000000000000
518443     32052     304517 829337FLLove's #470                   11459 Sw 61st Way             Jasper         3867923095 0000     I0075           518443        0010 451      202406033.78902.46040.25020.39470.09252.76310.5912R0.39470000000000000000000000000
522442     32053     305655 831981FLS & S Food Store #30          8273 Nw Country Rd            Jennings       3867921177 0000     U0041           522442        0010          202406033.69902.46040.25020.39470.03593.30430.5937R0.39470000000000000000000000000
543846     34744     282832 813536FLREBEL #804                    2294 E IRLO BRONSON MEMORIAL  KISSIMMEE      3218053261 0000      0000           543846        0140          202406033.69902.57440.25020.39470.02813.30430.4516R0.39470000000000000000000000000
525827     32054     299865 823898FL#336 SUN STOP                 4793 SW ST RD 121             LAKE BUTLER    3864961308 0000      0000           525827        0075          202406023.79902.56270.25020.39470.04483.40430.5466R0.39470000000000000000000000000
546774     320240262 299958 825984FLOne9 #1401                    14170 US -441                 Lake City      3867546511 0000     I0075           546774        0075 414      202406033.53902.56270.25020.39470.11003.14430.2214R0.39470000000000000000000000000
524645     320551321 302038 826366FL#333 S and S FOOD STORE       1101 N Marion Ave             Lake City      3867555842 0000     U0441           524645        0075          202406023.65902.56270.25020.39470.05023.26430.4012R0.39470000000000000000000000000
527312     32025     300027 825973FLLove's #724                   13700 US -441                 Lake City      3867522466 0000     I0075           527312        0225 414      202406033.54902.52300.25020.39470.15062.88380.2305R0.39470000000000000000000000000
522445     320554158 302390 826401FLS and S Food Store #337       3519 N Hwy 441                Lake City      3867551064I0010      0000      303  522445        0075          202406033.69902.56270.25020.39470.03253.30430.4589R0.39470000000000000000000000000
541277     320240252 299962 825937FLT/A - Lake City               14197 South US -441           Lake City      3862026500 0000     I0075           541277        0225 414      202406033.55902.52300.25020.39470.13502.90820.2561R0.39470000000000000000000000000
547829     335386503 287541 820978FLOne9 #1415                    293 E C 470                   Lake Panasoffke3527931233 0000     I0075           547829        0225 321      202406033.49902.52300.25020.39470.09503.10430.2361R0.39470000000000000000000000000
502887     338528595 272095 813290FLCircle K #7451                2742 Us 27 South              Lake Placid    8634656570 0000     U0027           502887        0225          202406033.78902.52300.25020.39470.06313.39430.5580R0.39470000000000000000000000000
